127, 31 1000 30 14 0 0 6;
128, 0 1000 31 16 0 0 5;
129, 1 1000 31 16 0 0 5;
130, 2 1000 31 16 0 0 5;
131, 3 1000 31 16 0 0 5;
132, 4 1000 32 16 0 0 2;
133, 5 1000 32 16 0 0 2;
134, 6 1000 32 16 0 0 2;
135, 7 1000 32 16 0 0 2;
136, 8 1000 33 15 0 0 2;
137, 9 1000 33 15 0 0 2;
138, 10 1000 33 15 0 0 2;
139, 11 1000 33 15 0 0 2;
140, 12 1000 34 16 0 0 2;
141, 13 1000 34 16 0 0 2;
142, 14 1000 34 16 0 0 2;
143, 15 750 35 16 0 0 2;
144, 16 750 35 16 0 0 2;
145, 17 750 35 16 0 0 2;
146, 18 750 36 16 0 0 2;
147, 19 750 36 16 0 0 2;
148, 20 750 36 16 0 0 2;
149, 21 750 37 15 0 0 2;
150, 22 750 37 15 0 0 2;
151, 23 750 37 15 0 0 2;
152, 24 750 37 15 0 0 2;
153, 25 1000 38 15 0 0 6;
154, 26 1000 38 15 0 0 6;
155, 27 1000 38 15 0 0 6;
156, 28 1000 38 15 0 0 6;
157, 29 1000 38 15 0 0 6;
158, 30 1250 39 18 0 0 5;
159, 31 1250 39 18 0 0 5;
160, 0 500 40 16 0 0 5;
161, 1 500 40 16 0 0 5;
162, 2 500 40 16 0 0 5;
163, 3 500 40 16 0 0 5;
164, 4 1000 41 16 0 0 5;
165, 5 1000 41 16 0 0 5;
166, 6 1000 41 16 0 0 5;
167, 7 1000 41 16 0 0 5;
168, 8 1000 42 16 0 0 2;
169, 9 1000 42 16 0 0 2;
170, 10 1000 42 16 0 0 2;
171, 11 1000 42 16 0 0 2;
172, 12 1000 43 18 0 0 2;
173, 13 1000 43 18 0 0 2;
174, 14 1000 43 18 0 0 2;
175, 15 1000 43 18 0 0 2;
176, 16 1000 44 17 0 0 2;
177, 17 1000 44 17 0 0 2;
178, 18 1000 44 17 0 0 2;
179, 19 1000 44 17 0 0 2;
180, 20 1000 45 17 0 0 2;
181, 21 1000 45 17 0 0 2;
182, 22 1000 45 17 0 0 2;
183, 23 1000 45 17 0 0 2;
184, 24 1000 46 15 0 0 2;
185, 25 1000 46 15 0 0 2;
186, 26 1000 46 15 0 0 2;
187, 27 1000 46 15 0 0 2;
188, 28 1000 47 13 0 0 6;
189, 29 1000 47 13 0 0 6;
190, 30 1000 47 13 0 0 6;
191, 31 1000 47 13 0 0 6;
192, 0 1000 48 16 0 0 5;
193, 1 250 49 16 0 0 5;
194, 2 250 49 16 0 0 5;
195, 3 250 49 16 0 0 5;
196, 4 250 49 16 0 0 5;
197, 5 250 49 16 0 0 5;
198, 6 1250 50 16 0 0 5;
199, 7 250 51 16 0 0 2;
200, 8 250 52 16 0 0 2;
201, 9 250 52 16 0 0 2;
202, 10 250 52 16 0 0 2;
203, 11 250 52 16 0 0 2;
204, 12 1000 53 18 0 0 2;
205, 13 1000 53 18 0 0 2;
206, 14 1000 53 18 0 0 2;
207, 15 1000 53 18 0 0 2;
208, 16 1000 54 17 0 0 2;
209, 17 250 55 17 0 0 2;
210, 18 250 55 17 0 0 2;
211, 19 250 55 17 0 0 2;
212, 20 250 55 17 0 0 2;
213, 21 250 55 17 0 0 2;
214, 22 250 55 17 0 0 2;
215, 23 250 55 17 0 0 2;
216, 24 1750 56 15 0 0 2;
217, 25 1750 56 15 0 0 2;
218, 26 1750 56 15 0 0 2;
219, 27 1750 56 15 0 0 2;
220, 28 1000 57 13 0 0 6;
221, 29 1000 57 13 0 0 6;
222, 30 1000 57 13 0 0 6;
223, 31 1000 57 13 0 0 6;
224, 0 1000 58 11 4 0 5;
225, 1 1000 58 11 4 0 5;
226, 2 1000 58 11 4 0 5;
227, 3 750 59 11 4 0 5;
228, 4 750 59 11 4 0 5;
229, 5 750 59 11 4 0 5;
230, 6 750 59 11 4 0 5;
231, 7 750 59 11 4 0 5;
232, 8 1250 60 11 4 0 2;
233, 9 1250 60 11 4 0 2;
234, 10 1250 60 11 4 0 2;
235, 11 750 61 11 4 0 2;
236, 12 750 61 11 4 0 2;
237, 13 750 61 11 4 0 2;
238, 14 750 61 11 4 0 2;
239, 15 750 61 11 4 0 2;
240, 16 1250 62 10 4 0 2;
241, 17 1250 62 10 4 0 2;
242, 18 1250 62 10 4 0 2;
243, 19 750 63 10 4 0 2;
244, 20 750 63 10 4 0 2;
245, 21 750 63 10 4 0 2;
246, 22 750 63 10 4 0 2;
247, 23 750 63 10 4 0 2;
248, 24 1250 64 12 4 0 2;
249, 25 1250 64 12 4 0 2;
250, 26 1250 64 12 4 0 2;
251, 27 750 65 12 4 0 2;
252, 28 750 65 12 4 0 2;
253, 29 750 65 12 4 0 2;
254, 30 750 65 12 4 0 2;
255, 31 750 65 12 4 0 2;
256, 0 1250 66 13 6 0 5;
257, 1 1250 66 13 6 0 5;
258, 2 1250 66 13 6 0 5;
259, 3 750 67 13 6 0 5;
260, 4 750 67 13 6 0 5;
261, 5 750 67 13 6 0 5;
262, 6 750 67 13 6 0 5;
263, 7 750 67 13 6 0 5;
264, 8 1250 68 11 5 0 2;
265, 9 1250 68 11 5 0 2;
266, 10 1250 68 11 5 0 2;
267, 11 750 69 11 4 0 2;
268, 12 750 69 11 4 0 2;
269, 13 750 69 11 4 0 2;
270, 14 750 69 11 4 0 2;
271, 15 750 69 11 4 0 2;
272, 16 1250 70 10 4 0 2;
273, 17 1250 70 10 4 0 2;
274, 18 1250 70 10 4 0 2;
275, 19 750 71 10 5 0 2;
276, 20 750 71 10 5 0 2;
277, 21 750 71 10 5 0 2;
278, 22 750 71 10 5 0 2;
279, 23 750 71 10 5 0 2;
280, 24 1250 72 12 5 0 2;
281, 25 1250 72 12 5 0 2;
282, 26 1250 72 12 5 0 2;
283, 27 750 73 12 4 0 2;
284, 28 750 73 12 4 0 2;
285, 29 750 73 12 4 0 2;
286, 30 750 73 12 4 0 2;
287, 31 750 73 12 4 0 2;
288, 0 1250 74 11 4 0 5;
289, 1 1250 74 11 4 0 5;
290, 2 1250 74 11 4 0 5;
291, 3 750 75 11 4 0 5;
292, 4 750 75 11 4 0 5;
293, 5 750 75 11 4 0 5;
294, 6 750 75 11 4 0 5;
295, 7 750 75 11 4 0 5;
296, 8 1250 76 15 4 0 2;
297, 9 1250 76 15 4 0 2;
298, 10 1250 76 15 4 0 2;
299, 11 750 77 15 4 0 2;
300, 12 750 77 15 4 0 2;
301, 13 750 77 15 4 0 2;
302, 14 750 77 15 4 0 2;
303, 15 750 77 15 4 0 2;
304, 16 1250 78 14 4 0 2;
305, 17 1250 78 14 4 0 2;
306, 18 1250 78 14 4 0 2;
307, 19 750 79 14 4 0 4;
308, 20 750 79 14 4 0 4;
309, 21 750 79 14 4 0 4;
310, 22 750 79 14 4 0 4;
311, 23 750 79 14 4 0 4;
312, 24 1250 80 11 4 0 5;
313, 25 1250 80 11 4 0 5;
314, 26 1250 80 11 4 0 5;
315, 27 750 81 8 4 2 6;
316, 28 750 81 8 4 2 6;
317, 29 750 81 8 4 2 6;
318, 30 750 81 8 4 2 6;
319, 31 750 81 8 4 2 6;
320, 0 1250 82 11 4 0 5;
321, 1 1250 82 11 4 0 5;
322, 2 1250 82 11 4 0 5;
323, 3 750 83 11 4 0 5;
324, 4 750 83 11 4 0 5;
325, 5 750 83 11 4 0 5;
326, 6 750 84 14 4 0 5;
327, 7 750 84 14 4 0 5;
328, 8 750 84 14 4 0 5;
329, 9 750 85 14 4 0 2;
330, 10 750 85 14 4 0 2;
331, 11 750 85 14 4 0 2;
332, 12 750 86 12 4 0 2;
333, 13 750 86 12 4 0 2;
334, 14 750 86 12 4 0 2;
335, 15 750 86 12 4 0 2;
336, 16 1000 87 10 4 0 2;
337, 17 1000 87 10 4 0 2;
338, 18 1000 87 10 4 0 2;
339, 19 750 88 10 4 0 2;
340, 20 750 88 10 4 0 2;
341, 21 750 88 10 4 0 2;
342, 22 750 89 13 4 0 2;
343, 23 750 89 13 4 0 2;
344, 24 500 90 13 4 0 2;
345, 25 500 90 13 4 0 2;
346, 26 500 90 13 4 0 2;
347, 27 750 91 12 4 0 2;
348, 28 750 91 12 4 0 2;
349, 29 750 91 12 4 0 2;
350, 30 750 92 12 4 0 1;
351, 31 750 92 12 4 0 1;
352, 0 500 93 14 4 0 5;
353, 1 500 93 14 4 0 5;
354, 2 500 93 14 4 0 5;
355, 3 750 94 14 4 2 5;
356, 4 750 94 14 4 2 5;
357, 5 750 94 14 4 2 5;
358, 6 750 95 14 4 0 5;
359, 7 750 95 14 4 0 5;
360, 8 750 95 14 4 0 5;
361, 9 750 96 14 4 2 2;
362, 10 750 96 14 4 2 2;
363, 11 750 96 14 4 2 2;
364, 12 750 97 14 4 0 2;
365, 13 750 97 14 4 0 2;
366, 14 750 97 14 4 0 2;
367, 15 750 97 14 4 0 2;
368, 16 1000 98 15 4 2 2;
369, 17 1000 98 15 4 2 2;
370, 18 1000 98 15 4 2 2;
371, 19 750 99 15 4 0 2;
372, 20 750 99 15 4 0 2;
373, 21 750 99 15 4 0 2;
374, 22 750 100 15 4 1 2;
375, 23 750 100 15 4 1 2;
376, 24 500 101 15 4 2 2;
377, 25 500 101 15 4 2 2;
378, 26 500 101 15 4 2 2;
379, 27 750 102 13 4 0 2;
380, 28 750 102 13 4 0 2;
381, 29 500 103 13 4 1 2;
382, 30 500 103 13 4 1 2;
383, 31 500 103 13 4 1 2;
384, 0 750 104 18 4 0 5;
385, 1 750 104 18 4 0 5;
386, 2 750 104 18 4 0 5;
387, 3 750 104 18 4 0 5;
388, 4 750 104 18 4 0 5;
389, 5 1250 105 18 4 0 5;
390, 6 1250 105 18 4 0 5;
391, 7 1250 105 18 4 0 5;
392, 8 1250 105 18 4 0 5;
393, 9 1000 106 18 4 0 2;
394, 10 1000 106 18 4 0 2;
395, 11 1000 106 18 4 0 2;
396, 12 1000 106 18 4 0 2;
397, 13 1000 107 17 4 0 2;
398, 14 1000 107 17 4 0 2;
399, 15 1000 107 17 4 0 2;
400, 16 750 108 18 4 0 2;
401, 17 750 108 18 4 0 2;
402, 18 750 108 18 4 0 2;
403, 19 750 108 18 4 0 2;
404, 20 750 108 18 4 0 2;
405, 21 1250 109 18 4 0 2;
406, 22 1250 109 18 4 0 2;
407, 23 1250 109 18 4 0 2;
408, 24 1250 109 18 4 0 2;
409, 25 1000 110 19 4 0 2;
410, 26 1000 110 19 4 0 2;
411, 27 1000 110 19 4 0 2;
412, 28 1000 110 19 4 0 2;
413, 29 1000 111 17 4 0 2;
414, 30 1000 111 17 4 0 2;
415, 31 500 112 15 4 0 1;
416, 0 250 113 20 4 0 5;
417, 1 250 113 20 4 0 5;
418, 2 250 113 20 4 0 5;
419, 3 250 113 20 4 0 5;
420, 4 250 113 20 4 0 5;
421, 5 1250 114 19 4 0 5;
422, 6 1250 114 19 4 0 5;
423, 7 1250 114 19 4 0 5;
424, 8 1250 114 19 4 0 5;
425, 9 1000 115 20 4 0 2;
426, 10 1000 115 20 4 0 2;
427, 11 1000 115 20 4 0 2;
428, 12 1000 115 20 4 0 2;
429, 13 1000 116 18 4 0 2;
430, 14 1000 116 18 4 0 2;
431, 15 1000 116 18 4 0 2;
432, 16 750 117 19 4 0 2;
433, 17 750 117 19 4 0 2;
434, 18 750 117 19 4 0 2;
435, 19 750 117 19 4 0 2;
436, 20 750 117 19 4 0 2;
437, 21 1250 118 18 4 0 2;
438, 22 1250 118 18 4 0 2;
439, 23 1250 118 18 4 0 2;
440, 24 750 119 21 4 0 2;
441, 25 750 119 21 4 0 2;
442, 26 750 119 21 4 0 2;
443, 27 750 119 21 4 0 2;
444, 28 1000 120 21 4 0 2;
445, 29 1000 120 21 4 0 2;
446, 30 1000 120 21 4 0 2;
447, 31 1000 120 21 4 0 2;
448, 0 1000 121 20 4 0 5;
449, 1 1000 121 20 4 0 5;
450, 2 1000 121 20 4 0 5;
451, 3 1000 121 20 4 0 5;
452, 4 1000 121 20 4 0 5;
453, 5 1000 121 20 4 0 5;
454, 6 1000 121 20 4 0 5;
455, 7 1000 121 20 4 0 5;
456, 8 2000 122 20 4 1 5;
457, 9 2000 122 20 4 1 5;
458, 10 2000 122 20 4 1 5;
459, 11 2000 122 20 4 1 5;
460, 12 2000 122 20 4 1 5;
461, 13 2000 122 20 4 1 5;
462, 14 2000 122 20 4 1 5;
463, 15 2000 122 20 4 1 5;
464, 16 2000 123 19 4 2 5;
465, 17 2000 123 19 4 2 5;
466, 18 2000 123 19 4 2 5;
467, 19 2000 123 19 4 2 5;
468, 20 2000 123 19 4 2 5;
469, 21 2000 123 19 4 2 5;
470, 22 2000 123 19 4 2 5;
471, 23 2000 123 19 4 2 5;
472, 24 2000 124 19 4 0 4;
473, 25 2000 124 19 4 0 4;
474, 26 2000 124 19 4 0 4;
475, 27 2000 124 19 4 0 4;
476, 28 1000 125 18 4 1 4;
477, 29 1000 125 18 4 1 4;
478, 30 1000 125 18 4 1 4;
479, 31 1000 125 18 4 1 4;
480, 0 1000 126 16 4 0 1;
481, 1 1000 126 16 4 0 1;
482, 2 1000 126 16 4 0 1;
483, 3 1000 126 16 4 0 1;
484, 4 1000 126 16 4 0 1;
485, 5 1000 126 16 4 0 1;
486, 6 1500 127 15 4 0 1;
487, 7 1500 127 15 4 0 1;
488, 8 1500 127 15 4 0 1;
489, 9 1500 127 15 4 0 1;
490, 10 1500 127 15 4 0 1;
491, 11 1500 127 15 4 0 1;
492, 12 1500 127 15 4 0 1;
493, 13 1500 127 15 4 0 1;
494, 14 1500 127 15 4 0 1;
495, 15 1500 127 15 4 0 1;
496, 16 2500 128 16 4 0 1;
497, 17 2500 128 16 4 0 1;
498, 18 2500 128 16 4 0 1;
499, 19 2500 128 16 4 0 1;
500, 20 2500 128 16 4 0 1;
501, 21 2500 128 16 4 0 1;
502, 22 2500 128 16 4 0 1;
503, 23 2500 128 16 4 0 1;
504, 24 2000 129 17 4 0 1;
505, 25 2000 129 17 4 0 1;
506, 26 2000 129 17 4 0 1;
507, 27 2000 129 17 4 0 1;
508, 28 1000 130 18 8 2 1;
509, 29 1000 130 18 8 2 1;
510, 30 1000 130 18 8 2 1;
511, 31 1000 130 18 8 2 1;
512, 0 1000 131 18 3 0 2;
513, 1 250 132 18 3 0 2;
514, 2 250 132 18 3 0 2;
515, 3 250 132 18 3 0 2;
516, 4 750 133 18 3 0 2;
517, 5 750 133 18 3 0 2;
518, 6 500 134 15 3 0 2;
519, 7 500 134 15 3 0 2;
520, 8 500 135 15 3 0 2;
521, 9 250 136 15 3 0 2;
522, 10 250 136 15 3 0 2;
523, 11 250 136 15 3 0 2;
524, 12 250 136 15 3 0 2;
525, 13 250 136 15 3 0 2;
526, 14 1250 137 13 3 0 2;
527, 15 1250 137 13 3 0 2;
528, 16 1250 137 13 3 0 2;
529, 17 1250 137 13 3 0 2;
530, 18 1000 138 20 3 0 3;
531, 19 1000 138 20 3 0 3;
532, 20 1000 138 20 3 0 3;
533, 21 1000 138 20 3 0 3;
534, 22 1000 138 20 3 0 3;
535, 23 1000 138 20 3 0 3;
536, 24 1500 139 18 5 0 1;
537, 25 1500 139 18 5 0 1;
538, 26 1500 139 18 5 0 1;
539, 27 1500 139 18 5 0 1;
540, 28 1000 140 17 3 2 1;
541, 29 1000 140 17 3 2 1;
542, 30 500 141 17 3 0 1;
543, 31 500 141 17 3 0 1;
544, 0 500 142 17 3 0 2;
545, 1 500 142 17 3 0 2;
546, 2 500 142 17 3 0 2;
547, 3 750 143 18 3 0 2;
548, 4 750 143 18 3 0 2;
549, 5 500 144 15 3 0 2;
550, 6 500 144 15 3 0 2;
551, 7 500 145 15 3 0 2;
552, 8 250 146 15 3 0 2;
553, 9 250 146 15 3 0 2;
554, 10 250 146 15 3 0 2;
555, 11 750 147 13 3 0 2;
556, 12 750 147 13 3 0 2;
557, 13 750 147 13 3 0 2;
558, 14 750 148 13 3 1 2;
559, 15 750 148 13 3 1 2;
560, 16 750 148 13 3 1 2;
561, 17 750 149 20 3 0 3;
562, 18 750 149 20 3 0 3;
563, 19 750 149 20 3 0 3;
564, 20 750 149 20 3 0 3;
565, 21 750 149 20 3 0 3;
566, 22 750 149 20 3 0 3;
567, 23 1500 150 18 5 0 1;
568, 24 1500 150 18 5 0 1;
569, 25 1500 150 18 5 0 1;
570, 26 1500 150 18 5 0 1;
571, 27 1000 151 17 3 2 1;
572, 28 1000 151 17 3 2 1;
573, 29 500 152 17 3 1 1;
574, 30 500 152 17 3 1 1;
575, 31 500 152 17 3 1 1;
576, 0 750 153 10 1 0 2;
577, 1 750 153 10 1 0 2;
578, 2 750 153 10 1 0 2;
579, 3 750 154 10 1 0 2;
580, 4 250 155 10 1 0 2;
581, 5 250 156 10 1 0 2;
582, 6 250 156 10 1 0 2;
583, 7 500 157 10 1 0 2;
584, 8 500 157 10 1 0 2;
585, 9 500 157 10 1 0 2;
586, 10 750 158 10 1 0 2;
587, 11 250 159 10 1 0 2;
588, 12 250 160 10 1 0 2;
589, 13 250 160 10 1 0 2;
590, 14 250 160 10 1 0 2;
591, 15 750 161 10 1 1 2;
592, 16 750 161 10 1 1 2;
593, 17 750 161 10 1 1 2;
594, 18 750 162 10 1 0 2;
595, 19 750 162 10 1 0 2;
596, 20 750 162 10 1 0 2;
597, 21 750 163 12 1 0 2;
598, 22 750 163 12 1 0 2;
599, 23 750 163 12 1 0 2;
600, 24 750 164 13 1 0 2;
601, 25 250 165 13 1 0 2;
602, 26 250 166 13 1 0 2;
603, 27 250 166 13 1 0 2;
604, 28 250 166 13 1 0 2;
605, 29 750 167 13 1 2 2;
606, 30 750 167 13 1 2 2;
607, 31 750 167 13 1 2 2;
608, 0 750 168 13 1 0 2;
609, 1 750 168 13 1 0 2;
610, 2 750 168 13 1 0 2;
611, 3 750 168 13 1 0 2;
612, 4 750 168 13 1 0 2;
613, 5 750 168 13 1 0 2;
614, 6 750 168 13 1 0 2;
615, 7 750 168 13 1 0 2;
616, 8 2000 169 13 1 0 2;
617, 9 2000 169 13 1 0 2;
618, 10 2000 169 13 1 0 2;
619, 11 2000 169 13 1 0 2;
620, 12 2000 169 13 1 0 2;
621, 13 2000 169 13 1 0 2;
622, 14 2000 169 13 1 0 2;
623, 15 2000 169 13 1 0 2;
624, 16 2000 170 14 1 1 1;
625, 17 2000 170 14 1 1 1;
626, 18 2000 170 14 1 1 1;
627, 19 2000 170 14 1 1 1;
628, 20 2000 170 14 1 1 1;
629, 21 2000 170 14 1 1 1;
630, 22 2000 170 14 1 1 1;
631, 23 2000 170 14 1 1 1;
632, 24 2000 170 14 1 1 1;
633, 25 2000 170 14 1 1 1;
634, 26 2000 170 14 1 1 1;
635, 27 2000 170 14 1 1 1;
636, 28 3000 171 12 1 2 5;
637, 29 3000 171 12 1 2 5;
638, 30 3000 171 12 1 2 5;
639, 31 3000 171 12 1 2 5;
640, 0 1000 172 17 5 0 2;
641, 1 1000 172 17 5 0 2;
642, 2 1000 172 17 5 0 2;
643, 3 1000 172 17 5 0 2;
644, 4 1000 172 17 5 0 2;
645, 5 1000 172 17 5 0 2;
646, 6 1000 172 17 5 0 2;
647, 7 1000 172 17 5 0 2;
648, 8 2000 173 17 5 0 2;
649, 9 2000 173 17 5 0 2;
650, 10 2000 173 17 5 0 2;
651, 11 2000 173 17 5 0 2;
652, 12 2000 173 17 5 0 2;
653, 13 2000 173 17 5 0 2;
654, 14 2000 173 17 5 0 2;
655, 15 2000 173 17 5 0 2;
656, 16 2000 174 16 5 1 1;
657, 17 2000 174 16 5 1 1;
658, 18 2000 174 16 5 1 1;
659, 19 2000 174 16 5 1 1;
660, 20 2000 174 16 5 1 1;
661, 21 2000 174 16 5 1 1;
662, 22 1500 175 16 4 1 1;
663, 23 1500 175 16 4 1 1;
664, 24 1500 175 16 4 1 1;
665, 25 1500 175 16 4 1 1;
666, 26 1500 175 16 4 1 1;
667, 27 1500 175 16 4 1 1;
668, 28 1500 176 17 5 2 5;
669, 29 1500 176 17 5 2 5;
670, 30 1500 176 17 5 2 5;
671, 31 1500 176 17 5 2 5;
672, 0 1000 177 19 5 0 0;
673, 1 1000 177 19 5 0 0;
674, 2 500 178 19 5 0 0;
675, 3 500 178 19 5 0 0;
676, 4 500 178 19 5 0 0;
677, 5 500 178 19 5 0 0;
678, 6 500 178 19 5 0 0;
679, 7 500 178 19 5 0 0;
680, 8 500 178 19 5 0 0;
681, 9 1750 179 14 5 0 9;
682, 10 1750 179 14 5 0 9;
683, 11 1750 179 14 5 0 9;
684, 12 1750 179 14 5 0 9;
685, 13 1750 179 14 5 0 9;
686, 14 1750 179 14 5 0 9;
687, 15 1750 179 14 5 0 9;
688, 16 1750 180 14 5 0 9;
689, 17 250 181 13 5 0 9;
690, 18 250 181 13 5 0 9;
691, 19 250 181 13 5 0 9;
692, 20 250 181 13 5 0 9;
693, 21 250 181 13 5 0 9;
694, 22 250 181 13 5 0 9;
695, 23 250 181 13 5 0 9;
696, 24 1750 182 13 5 0 9;
697, 25 250 183 15 5 1 9;
698, 26 250 183 15 5 1 9;
699, 27 250 183 15 5 1 9;
700, 28 250 183 15 5 1 9;
701, 29 250 183 15 5 1 9;
702, 30 1250 184 20 5 0 1;
703, 31 1250 184 20 5 0 1;
704, 0 500 185 19 5 0 1;
705, 1 500 185 19 5 0 1;
706, 2 500 185 19 5 0 1;
707, 3 750 186 19 5 0 1;
708, 4 750 186 19 5 0 1;
709, 5 750 186 19 5 0 1;
710, 6 750 186 19 5 0 1;
711, 7 750 186 19 5 0 1;
712, 8 750 186 19 5 0 1;
713, 9 750 186 19 5 0 1;
714, 10 750 186 19 5 0 1;
715, 11 750 186 19 5 0 1;
716, 12 2250 187 19 5 0 1;
717, 13 2250 187 19 5 0 1;
718, 14 2250 187 19 5 0 1;
719, 15 2250 187 19 5 0 1;
720, 16 1000 188 19 2 0 1;
721, 17 1000 188 19 2 0 1;
722, 18 1000 188 19 2 0 1;
723, 19 750 189 19 2 0 1;
724, 20 750 189 19 2 0 1;
725, 21 750 189 19 2 0 1;
726, 22 750 189 19 2 0 1;
727, 23 750 189 19 2 0 1;
728, 24 750 189 19 2 0 1;
729, 25 750 189 19 2 0 1;
730, 26 750 189 19 2 0 1;
731, 27 750 189 19 2 0 1;
732, 28 2250 190 19 2 2 1;
733, 29 2250 190 19 2 2 1;
734, 30 2250 190 19 2 2 1;
735, 31 2250 190 19 2 2 1;
736, 0 1000 191 12 5 0 1;
737, 1 1000 191 12 5 0 1;
738, 2 1000 191 12 5 0 1;
739, 3 1000 191 12 5 0 1;
740, 4 1000 191 12 5 0 1;
741, 5 1000 191 12 5 0 1;
742, 6 1000 191 12 5 0 1;
743, 7 1000 191 12 5 0 1;
744, 8 1000 191 12 5 0 1;
745, 9 2250 192 17 5 0 1;
746, 10 2250 192 17 5 0 1;
747, 11 2250 192 17 5 0 1;
748, 12 750 193 15 5 0 1;
749, 13 750 193 15 5 0 1;
750, 14 500 194 16 5 0 1;
751, 15 500 194 16 5 0 1;
752, 16 500 195 16 4 1 1;
753, 17 500 195 16 4 1 1;
754, 18 500 195 16 4 1 1;
755, 19 500 195 16 4 1 1;
756, 20 500 195 16 4 1 1;
757, 21 500 195 16 4 1 1;
758, 22 500 195 16 4 1 1;
759, 23 500 195 16 4 1 1;
760, 24 2000 196 15 4 1 1;
761, 25 2000 196 15 4 1 1;
